citation_context,section,citation_intent
"Öte yandan, yeni bilgi üretim yollarına izin verebilecek kavramsal ve organizasyonel yenilikler üretmek için yeterli özgürlüğe ve özerkliğe sahip bir yerdir <CITE> .",GİRİŞ (INTRODUCTION),background
"Ancak, bu değişikliklere rehberlik edecek evrensel bir genel veya hazır model bulunmamaktadır <CITE> .",GİRİŞ (INTRODUCTION),background
"Yine de bu işbirlikçi araştırma yaklaşımlarına içgörü sağlayan, ancak aynı zamanda hem epistemik hem de kurumsal düzeylerdeki zorlukları ve engelleri vurgulayan disiplinlerarasılık uygulamaları hakkında büyüyen bir literatür bulunmaktadır <CITE> .",GİRİŞ (INTRODUCTION),background
Disiplinlerarası çalışmalarda öğrenme ve uygulama döngüsü oldukça önemlidir <CITE> .,GİRİŞ (INTRODUCTION),background
"Dinamik öğrenen organizasyon, hızla değişen ortamlara kolayca uyum sağlar; bir sürdürülebilirlik aracı olarak kendi geleceği için çözümler üretir <CITE> .",GİRİŞ (INTRODUCTION),background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir <CITE> ,  .",GİRİŞ (INTRODUCTION),background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir  , <CITE> .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır <CITE> .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır <CITE> .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır <CITE> .",GİRİŞ (INTRODUCTION),background
"Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir <CITE> ,  .",GİRİŞ (INTRODUCTION),background
"Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir  , <CITE> .",GİRİŞ (INTRODUCTION),background
"Performansı artırmak için öğrenme sürecinde edinilen bilgi, beceri ve deneyimlerin işletmelere aktarılması gerekir <CITE> .",GİRİŞ (INTRODUCTION),background
"Teknoloji transfer ofisleri ve teknokentler, tam da bu öğrenme döngüsünü sağlamak için hayata geçirilmiş organizasyonel yapılardır <CITE> .",GİRİŞ (INTRODUCTION),background
"Teknoparkların en belirgin motivasyonu, üniversite ve şirketler arasındaki iş birliğinin geliştirilmesini teşvik etmesidir <CITE> .",GİRİŞ (INTRODUCTION),background
"Daha ziyade, fikirlerin uygulama alanları olarak hayata geçirilmiştir <CITE> .",GİRİŞ (INTRODUCTION),background
"Winks’in de ifade ettiği üzere yükseköğretimde yaratıcılığı teşvik eden ve ortaya çıkaran süreçler, kültürler ve öğrencilerin, öğretim üyelerinin disiplinler arasında ve kendi bölümleri içinde fikir geliştirme yolları hakkında yeterli öneri geliştirilmemiştir <CITE> .",GİRİŞ (INTRODUCTION),background
"Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır <CITE> .",GİRİŞ (INTRODUCTION),background
"Mevcut durumda, oluşan ihtiyaçlar ve sorunların çözümü için yenilikçi fikir üretimi konusunda akademisyenler, öğrenciler, sektörel aktörler ve toplum birbirlerinden kopuk olduğundan <CITE> , sistematik bir zeminde bir araya gelememektedir.",GİRİŞ (INTRODUCTION),background
"Baptista ve arkadaşları, üç Latin Amerika üniversitesinde disiplinlerarası araştırma için kurumsal alanların yaratılmasına yönelik girişimlere odaklanmaktadır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Lindvig çalışmasında, disiplinlerarası eğitim unsurlarının önceden var olan monodisipliner yapılar tarafından nasıl oluşturulduğu, desteklendiği ve hatta güçlendirildiğine ilişkin yolların haritasını çıkarmak için geleneksel fakülte yapılı bir üniversitede çeşitli disiplinlerarası eğitim çabalarının gelişimini incelemiştir <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Krallık Üniversitesi'ndeki eğitim uygulamalarında yenilik ve yaratıcılığın önündeki engelleri ve bu konudaki olanakları inceleyen bir çalışmada <CITE> , üniversite öğretim kadrosuna sunulan disiplinlerarası ortamların daha fazla kullanılmasının, yaratıcı uygulamayı ve akran öğrenimini artırmaya katkıda bulunabileceği ortaya konmuştur.",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Fakülteler ile sosyal ya da sektörel kurumların bir arada çalışmasına yönelik Groulx ve arkadaşları tarafından gerçekleştirilen farklı bir araştırmada, sürdürülebilirlik girişimleri oluşturmak için geçerli olan kapsamlı üniversite-toplum iş birlikleri kavramı incelenmiştir <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Barringer ve arkadaşları, bilim politikalarının onlarca yıldır disiplinlerarası araştırmayı teşvik etmesine rağmen üniversitelerin buna aynı şekilde karşılık verememesi konusundaki nedenleri açıklamak için, ülke çapındaki en iyi 156 araştırma üniversitesi için kapsamlı bir veri toplayarak, incelemelerde bulunmuştur <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Cavallone ve arkadaşları çalışmalarında, özel ve kamu sektörü kuruluşlarının değer beklentilerini ve bu kuruluşların ortak değer yaratımındaki potansiyel rollerini araştırmıştır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Miller ve arkadaşlarının araştırması, disiplinlerarası bir araştırma ekibinin parçası olarak çalışan öğrenci deneyimlerine ilişkin bir vaka çalışması sunmaktadır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Jaeger, çalışmasında yükseköğretimde disiplin, disiplinlerarasılık ve disiplinlerarasılığın çerçevelemesi ve bu çerçevelemenin Avrupa yükseköğretim müfredatı üzerindeki etkilerini araştırmıştır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Belwal ve arkadaşları çalışmalarında proje tabanlı öğrenmenin, üniversite eğitimi ile gerçek yaşamı nasıl ilişkilendirebileceğini araştırmıştır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Björklund ve arkadaşları çalışmalarında, yükseköğretimde işbirlikçi çabaları ilerletmenin önündeki temel kolaylaştırıcılara ve engellere ışık tutmak amacıyla Aalto Üniversitesi'nin yenilikçi platformlardan biri olan Tasarım Fabrikası Küresel Ağı'nı incelemiştir <CITE> Öğrencilerden, personelden ve eğitimcilerden gelen bakış açıları da dahil olmak üzere 17 Tasarım Fabrikası ile yapılan 25 derinlemesine görüşmeye dayanan bulgular, esnekliği teşvik eden kurumsal politikaların, fiziksel bir disiplinlerarası alanı, topluluk oluşturmayı ve bu konudaki üst düzey desteği güvence altına aldığını göstermektedir.",İLGİLİ ÇALIŞMALAR (RELATED WORK),discuss
"Disiplinlerarası eğitim çalışmalarının sınırlarını genişletmek için disiplinlerötesilik (transdisciplinary) geleneğinden yararlanan farklı bir çalışma, gelecekte, üniversite eğitiminin duvarların çok ötesinde gerçekleşebileceği için, yeni bir bütünleşik öğrenme anlayışının önemine işaret eder <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Brandenburg ve arkadaşları, Avustralya'daki Federasyon Üniversitesi'nde disiplinler arası bir arası araştırma grubunun (üç ayrı okul) doğuşunu, gelişimini ve uygulamasını incelemiştir <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"bir çalışma ortamına uyum sağlayabilen öğrenciler yetiştirmesine duyulan ihtiyaçtan hareket eden bir çalışmada, UNIS-X deneyimsel öğrenme pedagojisinin etkililiği incelenmiştir <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Hannon ve arkadaşları, disiplinler arası müfredat ve öğretimin, 1   disiplin temelli bir organizasyon yapısını simgeleyen bir Avustralya üniversitesinde nasıl anlaşıldığı, uygulandığı ve desteklendiğinin yanı sıra disiplin sınırlarını aşan öğretim uygulamalarını araştırmıştır <CITE> .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır <CITE> .,BLOCKCHAİN TEKNOLOJİSİ,background
Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,BLOCKCHAİN TEKNOLOJİSİ,background
"Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır <CITE> .",BLOCKCHAİN TEKNOLOJİSİ,background
Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir <CITE>.,GİRİŞ,background
Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir<CITE> .,GİRİŞ,background
 Rastgele Orman: Rastgele Orman Leo Breiman <CITE> tarafından geliştirilen ve birden fazla karar ağacının birleştirilmesiyle sınıflandırma başarısı yükseltmeyi amaçlayan bir makine öğrenmesi algoritmasıdır.,SİSTEM MİMARİSİ,background
"Bilişim teknolojisinin etkin kullanımı ile ilgili yapılan araştırmalarda, sistem uyarlandıktan üç yıl sonra projenin durdurulması ya da beklenen getirilerin çok altında getiri getirmesi şeklinde ifade edilebilecek başarısızlıkların %60 oranında olduğu belirtilmektedir <CITE> .",Giriş,background
"İkinci neden ise; günümüzün karar verme süreçlerinde, yeni yapılacak BT yatırımlarını değerlendirmede uygun olmayan muhasebe tabanlı yöntemlerin kullanılmasıdır <CITE> .",Giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir <CITE>.",Giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir <CITE> .",Giriş,background
"Bilişim teknolojisi, işletmelerde karar alan yöneticilere gerekli bilgiyi sağlamak suretiyle işletme süreçlerinin işleyişini sağlayan teknoloji uygulamalarıdır <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir (<CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir , <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır <CITE> .,Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"İşletmeler bilişim sistemlerinden elde edebilecekleri en yüksek performansa ulaşmak istiyorlarsa, hangi uygulamanın işletme performansına en fazla katkıyı yapacağının değerlendirmesini muhakkak yapmak zorundadırlar <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Dolayısıyla, BT ile ilgilenen bir çok profesyonel ve araştırmacı, Bilişim Sistemleri (BS) değerlendirmesinin temel yönetim konularından biri haline geldiğini düşünmektedir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Literatürde bu konu ile ilgili rastlanabilecek iki temel araştırma konusundan ilki stratejik bilişim sistemlerinin planlaması iken, ikincisi de BT yatırımlarını değerlendirmek için kullanılacak tekniklerdir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"A.B.D., Hollanda ve Finlandiya'da yapılan araştırmalar da, bu problemin sadece bir ülkeye özgü olmadığını kanıtlamaktadır <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE>.",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
Böyle bir durumda sadece kolayca ölçülebilen faydalar işin içine katılır ve bu da BT'ye gereğinden az veya fazla yatırım yapılması sonucunu doğurur <CITE> .,Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Çok sayıda işletme, değerlendirme sürecini kafa karıştırıcı bulmakta ve anlamlı bir değerlendirmenin neleri içermesi gerektiği konusunda bir fikir birliği bulunmamaktadır <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Bunun bir sebebi, yeni bir bilişim sisteminden beklenen faydaların, sistem maliyetlerinden daha zor hesaplanması olabilir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"BT yatırım değerlendirmesinin yeterli bir şekilde yapılmaması, BT için kullanılan büyük paralar yüzünden şirketi sarsacak bir etki doğurabilir <CITE> .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"BT yatırımlarının değerlendirilmesinde işletmeler tarafından kullanılan yöntemlere bakıldığında, fayda maliyet analizinin farklı biçimleri ve finansal yöntemler uygulayıcılar tarafından en fazla tercih edilenleridir <CITE> .",Araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır , <CITE> .",Araştırmanın önemi ve amacı,background
"BT yatırımlarını birbirinden ayıran özellikler vardır ve bu özellikler göz önüne alınarak şirke-te, yatırıma ve duruma uygun yöntemin seçilmesi gereklidir <CITE> .",Araştırmanın önemi ve amacı,background
"Bugüne kadar yapılmış bilimsel yayınlara bakıldığında, değerlendirme yöntemlerini farklı bakış açılarına göre gruplayan yayınlara rastlanmakla beraber farklı BT yatırımları için uygun değerlendirme yöntemlerini öneren sadece Farbey ve arkadaşları olmuştur <CITE> .",Araştırmanın önemi ve amacı,background
