citation_context,section,citation_intent
"Teknoparkların en belirgin motivasyonu, üniversite ve şirketler arasındaki iş birliğinin geliştirilmesini teşvik etmesidir <CITE> .",giriş,background
"Daha ziyade, fikirlerin uygulama alanları olarak hayata geçirilmiştir <CITE> .",giriş,background
"Winks’in de ifade ettiği üzere yükseköğretimde yaratıcılığı teşvik eden ve ortaya çıkaran süreçler, kültürler ve öğrencilerin, öğretim üyelerinin disiplinler arasında ve kendi bölümleri içinde fikir geliştirme yolları hakkında yeterli öneri geliştirilmemiştir <CITE> .",giriş,background
"Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır <CITE> .",giriş,background
"Mevcut durumda, oluşan ihtiyaçlar ve sorunların çözümü için yenilikçi fikir üretimi konusunda akademisyenler, öğrenciler, sektörel aktörler ve toplum birbirlerinden kopuk olduğundan <CITE> , sistematik bir zeminde bir araya gelememektedir.",giriş,background
"Baptista ve arkadaşları, üç Latin Amerika üniversitesinde disiplinlerarası araştırma için kurumsal alanların yaratılmasına yönelik girişimlere odaklanmaktadır <CITE> .",ilgili çalişmalar,background
"Lindvig çalışmasında, disiplinlerarası eğitim unsurlarının önceden var olan monodisipliner yapılar tarafından nasıl oluşturulduğu, desteklendiği ve hatta güçlendirildiğine ilişkin yolların haritasını çıkarmak için geleneksel fakülte yapılı bir üniversitede çeşitli disiplinlerarası eğitim çabalarının gelişimini incelemiştir <CITE> .",ilgili çalişmalar,background
"Krallık Üniversitesi'ndeki eğitim uygulamalarında yenilik ve yaratıcılığın önündeki engelleri ve bu konudaki olanakları inceleyen bir çalışmada <CITE> , üniversite öğretim kadrosuna sunulan disiplinlerarası ortamların daha fazla kullanılmasının, yaratıcı uygulamayı ve akran öğrenimini artırmaya katkıda bulunabileceği ortaya konmuştur.",ilgili çalişmalar,background
"Fakülteler ile sosyal ya da sektörel kurumların bir arada çalışmasına yönelik Groulx ve arkadaşları tarafından gerçekleştirilen farklı bir araştırmada, sürdürülebilirlik girişimleri oluşturmak için geçerli olan kapsamlı üniversite-toplum iş birlikleri kavramı incelenmiştir <CITE> .",ilgili çalişmalar,background
"Barringer ve arkadaşları, bilim politikalarının onlarca yıldır disiplinlerarası araştırmayı teşvik etmesine rağmen üniversitelerin buna aynı şekilde karşılık verememesi konusundaki nedenleri açıklamak için, ülke çapındaki en iyi 156 araştırma üniversitesi için kapsamlı bir veri toplayarak, incelemelerde bulunmuştur <CITE> .",ilgili çalişmalar,background
"Cavallone ve arkadaşları çalışmalarında, özel ve kamu sektörü kuruluşlarının değer beklentilerini ve bu kuruluşların ortak değer yaratımındaki potansiyel rollerini araştırmıştır <CITE> .",ilgili çalişmalar,background
"Miller ve arkadaşlarının araştırması, disiplinlerarası bir araştırma ekibinin parçası olarak çalışan öğrenci deneyimlerine ilişkin bir vaka çalışması sunmaktadır <CITE> .",ilgili çalişmalar,background
"Jaeger, çalışmasında yükseköğretimde disiplin, disiplinlerarasılık ve disiplinlerarasılığın çerçevelemesi ve bu çerçevelemenin Avrupa yükseköğretim müfredatı üzerindeki etkilerini araştırmıştır <CITE> .",ilgili çalişmalar,background
"Belwal ve arkadaşları çalışmalarında proje tabanlı öğrenmenin, üniversite eğitimi ile gerçek yaşamı nasıl ilişkilendirebileceğini araştırmıştır <CITE> .",ilgili çalişmalar,background
"Björklund ve arkadaşları çalışmalarında, yükseköğretimde işbirlikçi çabaları ilerletmenin önündeki temel kolaylaştırıcılara ve engellere ışık tutmak amacıyla Aalto Üniversitesi'nin yenilikçi platformlardan biri olan Tasarım Fabrikası Küresel Ağı'nı incelemiştir <CITE> Öğrencilerden, personelden ve eğitimcilerden gelen bakış açıları da dahil olmak üzere 17 Tasarım Fabrikası ile yapılan 25 derinlemesine görüşmeye dayanan bulgular, esnekliği teşvik eden kurumsal politikaların, fiziksel bir disiplinlerarası alanı, topluluk oluşturmayı ve bu konudaki üst düzey desteği güvence altına aldığını göstermektedir.",ilgili çalişmalar,discuss
"Disiplinlerarası eğitim çalışmalarının sınırlarını genişletmek için disiplinlerötesilik (transdisciplinary) geleneğinden yararlanan farklı bir çalışma, gelecekte, üniversite eğitiminin duvarların çok ötesinde gerçekleşebileceği için, yeni bir bütünleşik öğrenme anlayışının önemine işaret eder <CITE> .",ilgili çalişmalar,background
"Brandenburg ve arkadaşları, Avustralya'daki Federasyon Üniversitesi'nde disiplinler arası bir arası araştırma grubunun (üç ayrı okul) doğuşunu, gelişimini ve uygulamasını incelemiştir <CITE> .",ilgili çalişmalar,background
"Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir <CITE> .",ilgili çalişmalar,background
"bir çalışma ortamına uyum sağlayabilen öğrenciler yetiştirmesine duyulan ihtiyaçtan hareket eden bir çalışmada, UNIS-X deneyimsel öğrenme pedagojisinin etkililiği incelenmiştir <CITE> .",ilgili çalişmalar,background
"Hannon ve arkadaşları, disiplinler arası müfredat ve öğretimin, 1   disiplin temelli bir organizasyon yapısını simgeleyen bir Avustralya üniversitesinde nasıl anlaşıldığı, uygulandığı ve desteklendiğinin yanı sıra disiplin sınırlarını aşan öğretim uygulamalarını araştırmıştır <CITE> .",ilgili çalişmalar,background
Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır <CITE> .,blockchain teknolojisi,background
Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,blockchain teknolojisi,background
"Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır <CITE> .",blockchain teknolojisi,background
Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir <CITE>.,giriş,background
Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir<CITE> .,giriş,background
 Rastgele Orman: Rastgele Orman Leo Breiman <CITE> tarafından geliştirilen ve birden fazla karar ağacının birleştirilmesiyle sınıflandırma başarısı yükseltmeyi amaçlayan bir makine öğrenmesi algoritmasıdır.,sistem mimarisi,background
"Bilişim teknolojisinin etkin kullanımı ile ilgili yapılan araştırmalarda, sistem uyarlandıktan üç yıl sonra projenin durdurulması ya da beklenen getirilerin çok altında getiri getirmesi şeklinde ifade edilebilecek başarısızlıkların %60 oranında olduğu belirtilmektedir <CITE> .",giriş,background
"İkinci neden ise; günümüzün karar verme süreçlerinde, yeni yapılacak BT yatırımlarını değerlendirmede uygun olmayan muhasebe tabanlı yöntemlerin kullanılmasıdır <CITE> .",giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir <CITE>.",giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir <CITE> .",giriş,background
"Bilişim teknolojisi, işletmelerde karar alan yöneticilere gerekli bilgiyi sağlamak suretiyle işletme süreçlerinin işleyişini sağlayan teknoloji uygulamalarıdır <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır <CITE> .,bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"İşletmeler bilişim sistemlerinden elde edebilecekleri en yüksek performansa ulaşmak istiyorlarsa, hangi uygulamanın işletme performansına en fazla katkıyı yapacağının değerlendirmesini muhakkak yapmak zorundadırlar <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Dolayısıyla, BT ile ilgilenen bir çok profesyonel ve araştırmacı, Bilişim Sistemleri (BS) değerlendirmesinin temel yönetim konularından biri haline geldiğini düşünmektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Literatürde bu konu ile ilgili rastlanabilecek iki temel araştırma konusundan ilki stratejik bilişim sistemlerinin planlaması iken, ikincisi de BT yatırımlarını değerlendirmek için kullanılacak tekniklerdir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"A.B.D., Hollanda ve Finlandiya'da yapılan araştırmalar da, bu problemin sadece bir ülkeye özgü olmadığını kanıtlamaktadır <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE>.",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yapılan ampirik çalışmalara göre işletmeler, BS yatırım önerilerini değerlendirmekte güçlükler çekmektedir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
Böyle bir durumda sadece kolayca ölçülebilen faydalar işin içine katılır ve bu da BT'ye gereğinden az veya fazla yatırım yapılması sonucunu doğurur <CITE> .,bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Çok sayıda işletme, değerlendirme sürecini kafa karıştırıcı bulmakta ve anlamlı bir değerlendirmenin neleri içermesi gerektiği konusunda bir fikir birliği bulunmamaktadır <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Bunun bir sebebi, yeni bir bilişim sisteminden beklenen faydaların, sistem maliyetlerinden daha zor hesaplanması olabilir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"BT yatırım değerlendirmesinin yeterli bir şekilde yapılmaması, BT için kullanılan büyük paralar yüzünden şirketi sarsacak bir etki doğurabilir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"BT yatırımlarının değerlendirilmesinde işletmeler tarafından kullanılan yöntemlere bakıldığında, fayda maliyet analizinin farklı biçimleri ve finansal yöntemler uygulayıcılar tarafından en fazla tercih edilenleridir <CITE> .",araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır <CITE> .",araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır <CITE> .",araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır <CITE> .",araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır <CITE> .",araştırmanın önemi ve amacı,background
"Sonuçta, finansal değerlendirme yöntemleri olarak adlandırılan geleneksel yatırım değerlendirme yöntemlerinin, bilişim teknolojisi yatırımlarını değerlendirmek için tek başlarına kullanılmaları yetersiz kalır , <CITE> .",araştırmanın önemi ve amacı,background
"BT yatırımlarını birbirinden ayıran özellikler vardır ve bu özellikler göz önüne alınarak şirke-te, yatırıma ve duruma uygun yöntemin seçilmesi gereklidir <CITE> .",araştırmanın önemi ve amacı,background
"Bugüne kadar yapılmış bilimsel yayınlara bakıldığında, değerlendirme yöntemlerini farklı bakış açılarına göre gruplayan yayınlara rastlanmakla beraber farklı BT yatırımları için uygun değerlendirme yöntemlerini öneren sadece Farbey ve arkadaşları olmuştur <CITE> .",araştırmanın önemi ve amacı,background
"Bu kadar çok değerlendirme yaklaşımının var olması, uygulamacıların hangi yöntemi kullanacakları konusunda etkin karar vermesini güçleştirmektedir <CITE> .",araştırmanın önemi ve amacı,background
Ayrıca her biri farklı karmaşıklık düzeyindedir <CITE> .,araştırmanın önemi ve amacı,background
"Daha önceden de bahsedildiği gibi, BT yatırım değerlendirme yöntemlerini, belirledikleri kriterlere göre gruplayan tek çalışma Farbey ve diğerlerinin yaptığı çalışmadır <CITE> .",eleme kriterlerinin belirlenmesi,background
