citation_context,section,citation_intent
"Almutlaq ve ark, yaş, ilk doğum yaşı, erken menarş, cinsiyet, beslenme faktörleri, tütün içilmesi, alkol tüketimi, düşük doz radyasyon, obezite, fiziksel aktivite, emzirme, hormonal, hormon replasman tedavisi, steroid hormon reseptörleri, mamografik yoğunluk, iyi huylu meme hastalığı ve genetik faktörlerini inceleyerek Suudi Arabistan'daki meme kanserine neden olan faktörleri araştırmışlardır [19] .",ÖNCEKİ ÇALIŞMALAR,background
"Lukong, tüm dünyada ciddi bir sağlık sorunu olan bu hastalığın erken tanısı, tedavisi ve önlenmesi için daha fazla hedefin karakterize edildiği ve son derece yenilikçi yaklaşımların geliştirildiği daha özel tedavileri içeren çalışma üzerine yoğunlaşmışladır [20] .",ÖNCEKİ ÇALIŞMALAR,background
"Coleman, yetkin klinik ve kendi kendine meme muayenesinin dikkatli bir kullanımı ile küçük tümörlerin tespitini ve morbiditenin azalmasını sağlayacağı yönünde bir çalışma sunmuştur [21] .",ÖNCEKİ ÇALIŞMALAR,background
"Sayısal damgalama yöntemlerin telif haklarının korunması, kopyalama koruması, yayın izleme, veri doğrulama, veri gizleme, indeksleme, tıbbi güvenlik ve gizli iletişim gibi çok değişik uygulamaları vardır [1, .",Giriş,background
"Sayısal damgalama yöntemlerin telif haklarının korunması, kopyalama koruması, yayın izleme, veri doğrulama, veri gizleme, indeksleme, tıbbi güvenlik ve gizli iletişim gibi çok değişik uygulamaları vardır 2] .",Giriş,background
Bu işlemin nasıl yapılabileceği [2]’de oldukça kapsamlı bir şekilde ele alınmıştır.,Sayısal Bir Damganın Sayısal Bir Görüntüye Eklenmesi ve Tespit Edilmesi,background
JPEG sıkıştırması için [4] 'de verilen kodlar kullanılmıştır.,Piksel Uzayındaki Yöntemlerin JPEG Performansı,basis
"Fourier dönüşümü (DFT), ayrık kosinüs dönüşümü (DCT) ve ayrık dalgacık dönüşümü (DWT)'dir [3] DWT JPEG 2000 standardında kullanıldığından burada sadece DFT ve DCT ele alınmıştır.",Frekans Uzayındaki Yöntemlerin JPEG Performansı,background
"İnsan gözünün bir görüntüdeki faz değişimlerine, genlik değişimlerine göre çok daha fazla duyarlı olduğu (insan kulağı için bunun tersi doğrudur, yani kulak genlikteki değişimlere fazdaki değişimlere göre daha duyarlıdır) literatürdeki araştırmalardan çok iyi bilinmektedir [3] .",Frekans Uzayındaki Yöntemlerin JPEG Performansı,background
"1972'deki OECD konferansının disiplinlerarasılık için beş itici güç belirlemesinden bu yana [1] , yükseköğretimdeki kurumsal yapıların disiplinlerarası araştırma ve eğitimin gelişmesinde çok önemli olduğu kabul edilmiştir.",GİRİŞ (INTRODUCTION),background
"Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur [2] .",GİRİŞ (INTRODUCTION),background
"Üniversiteler, bu tür gelişmeler için özellikle ilginç bir ortamı temsil etmektedir; çünkü bu kurumlar aynı anda hem geleneğin koruyucuları hem de deney alanlarıdır [3] .",GİRİŞ (INTRODUCTION),background
"Üniversite, disipliner bilginin üretildiği ve yeniden üretildiği geleneksel yer olduğundan, disiplinlerarasılık tartışılırken bu gerilim belirginleşir [4] .",GİRİŞ (INTRODUCTION),background
"Öte yandan, yeni bilgi üretim yollarına izin verebilecek kavramsal ve organizasyonel yenilikler üretmek için yeterli özgürlüğe ve özerkliğe sahip bir yerdir [5] .",GİRİŞ (INTRODUCTION),background
"Ancak, bu değişikliklere rehberlik edecek evrensel bir genel veya hazır model bulunmamaktadır [4] .",GİRİŞ (INTRODUCTION),background
"Yine de bu işbirlikçi araştırma yaklaşımlarına içgörü sağlayan, ancak aynı zamanda hem epistemik hem de kurumsal düzeylerdeki zorlukları ve engelleri vurgulayan disiplinlerarasılık uygulamaları hakkında büyüyen bir literatür bulunmaktadır [6] .",GİRİŞ (INTRODUCTION),background
Disiplinlerarası çalışmalarda öğrenme ve uygulama döngüsü oldukça önemlidir [7] .,GİRİŞ (INTRODUCTION),background
"Dinamik öğrenen organizasyon, hızla değişen ortamlara kolayca uyum sağlar; bir sürdürülebilirlik aracı olarak kendi geleceği için çözümler üretir [8] .",GİRİŞ (INTRODUCTION),background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir [9] ,  .",GİRİŞ (INTRODUCTION),background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir  , [10] .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır [11] .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır [12] .",GİRİŞ (INTRODUCTION),background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır [13] .",GİRİŞ (INTRODUCTION),background
"Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir [14] ,  .",GİRİŞ (INTRODUCTION),background
"Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir  , [15] .",GİRİŞ (INTRODUCTION),background
"Performansı artırmak için öğrenme sürecinde edinilen bilgi, beceri ve deneyimlerin işletmelere aktarılması gerekir [14] .",GİRİŞ (INTRODUCTION),background
"Teknoloji transfer ofisleri ve teknokentler, tam da bu öğrenme döngüsünü sağlamak için hayata geçirilmiş organizasyonel yapılardır [16] .",GİRİŞ (INTRODUCTION),background
"Teknoparkların en belirgin motivasyonu, üniversite ve şirketler arasındaki iş birliğinin geliştirilmesini teşvik etmesidir [17] .",GİRİŞ (INTRODUCTION),background
"Daha ziyade, fikirlerin uygulama alanları olarak hayata geçirilmiştir [18] .",GİRİŞ (INTRODUCTION),background
"Winks’in de ifade ettiği üzere yükseköğretimde yaratıcılığı teşvik eden ve ortaya çıkaran süreçler, kültürler ve öğrencilerin, öğretim üyelerinin disiplinler arasında ve kendi bölümleri içinde fikir geliştirme yolları hakkında yeterli öneri geliştirilmemiştir [19] .",GİRİŞ (INTRODUCTION),background
"Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır [20] .",GİRİŞ (INTRODUCTION),background
"Mevcut durumda, oluşan ihtiyaçlar ve sorunların çözümü için yenilikçi fikir üretimi konusunda akademisyenler, öğrenciler, sektörel aktörler ve toplum birbirlerinden kopuk olduğundan [21] , sistematik bir zeminde bir araya gelememektedir.",GİRİŞ (INTRODUCTION),background
"Baptista ve arkadaşları, üç Latin Amerika üniversitesinde disiplinlerarası araştırma için kurumsal alanların yaratılmasına yönelik girişimlere odaklanmaktadır [4] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Lindvig çalışmasında, disiplinlerarası eğitim unsurlarının önceden var olan monodisipliner yapılar tarafından nasıl oluşturulduğu, desteklendiği ve hatta güçlendirildiğine ilişkin yolların haritasını çıkarmak için geleneksel fakülte yapılı bir üniversitede çeşitli disiplinlerarası eğitim çabalarının gelişimini incelemiştir [22] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Krallık Üniversitesi'ndeki eğitim uygulamalarında yenilik ve yaratıcılığın önündeki engelleri ve bu konudaki olanakları inceleyen bir çalışmada [19] , üniversite öğretim kadrosuna sunulan disiplinlerarası ortamların daha fazla kullanılmasının, yaratıcı uygulamayı ve akran öğrenimini artırmaya katkıda bulunabileceği ortaya konmuştur.",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Fakülteler ile sosyal ya da sektörel kurumların bir arada çalışmasına yönelik Groulx ve arkadaşları tarafından gerçekleştirilen farklı bir araştırmada, sürdürülebilirlik girişimleri oluşturmak için geçerli olan kapsamlı üniversite-toplum iş birlikleri kavramı incelenmiştir [23] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Barringer ve arkadaşları, bilim politikalarının onlarca yıldır disiplinlerarası araştırmayı teşvik etmesine rağmen üniversitelerin buna aynı şekilde karşılık verememesi konusundaki nedenleri açıklamak için, ülke çapındaki en iyi 156 araştırma üniversitesi için kapsamlı bir veri toplayarak, incelemelerde bulunmuştur [24] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Cavallone ve arkadaşları çalışmalarında, özel ve kamu sektörü kuruluşlarının değer beklentilerini ve bu kuruluşların ortak değer yaratımındaki potansiyel rollerini araştırmıştır [25] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Miller ve arkadaşlarının araştırması, disiplinlerarası bir araştırma ekibinin parçası olarak çalışan öğrenci deneyimlerine ilişkin bir vaka çalışması sunmaktadır [26] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Jaeger, çalışmasında yükseköğretimde disiplin, disiplinlerarasılık ve disiplinlerarasılığın çerçevelemesi ve bu çerçevelemenin Avrupa yükseköğretim müfredatı üzerindeki etkilerini araştırmıştır [27] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Belwal ve arkadaşları çalışmalarında proje tabanlı öğrenmenin, üniversite eğitimi ile gerçek yaşamı nasıl ilişkilendirebileceğini araştırmıştır [28] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Björklund ve arkadaşları çalışmalarında, yükseköğretimde işbirlikçi çabaları ilerletmenin önündeki temel kolaylaştırıcılara ve engellere ışık tutmak amacıyla Aalto Üniversitesi'nin yenilikçi platformlardan biri olan Tasarım Fabrikası Küresel Ağı'nı incelemiştir [29] Öğrencilerden, personelden ve eğitimcilerden gelen bakış açıları da dahil olmak üzere 17 Tasarım Fabrikası ile yapılan 25 derinlemesine görüşmeye dayanan bulgular, esnekliği teşvik eden kurumsal politikaların, fiziksel bir disiplinlerarası alanı, topluluk oluşturmayı ve bu konudaki üst düzey desteği güvence altına aldığını göstermektedir.",İLGİLİ ÇALIŞMALAR (RELATED WORK),discuss
"Disiplinlerarası eğitim çalışmalarının sınırlarını genişletmek için disiplinlerötesilik (transdisciplinary) geleneğinden yararlanan farklı bir çalışma, gelecekte, üniversite eğitiminin duvarların çok ötesinde gerçekleşebileceği için, yeni bir bütünleşik öğrenme anlayışının önemine işaret eder [30] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Brandenburg ve arkadaşları, Avustralya'daki Federasyon Üniversitesi'nde disiplinler arası bir arası araştırma grubunun (üç ayrı okul) doğuşunu, gelişimini ve uygulamasını incelemiştir [32] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir [30] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"bir çalışma ortamına uyum sağlayabilen öğrenciler yetiştirmesine duyulan ihtiyaçtan hareket eden bir çalışmada, UNIS-X deneyimsel öğrenme pedagojisinin etkililiği incelenmiştir [33] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Hannon ve arkadaşları, disiplinler arası müfredat ve öğretimin, 1   disiplin temelli bir organizasyon yapısını simgeleyen bir Avustralya üniversitesinde nasıl anlaşıldığı, uygulandığı ve desteklendiğinin yanı sıra disiplin sınırlarını aşan öğretim uygulamalarını araştırmıştır [34] .",İLGİLİ ÇALIŞMALAR (RELATED WORK),background
"Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır (Ouyang vd., 2021) .",BLOCKCHAİN TEKNOLOJİSİ,background
"Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır (Nguyen vd., 2019) .",BLOCKCHAİN TEKNOLOJİSİ,background
"Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır (Song vd., 2021) .",BLOCKCHAİN TEKNOLOJİSİ,background
"Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir [1, .",GİRİŞ,background
Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir 2] .,GİRİŞ,background
 Rastgele Orman: Rastgele Orman Leo Breiman [15] tarafından geliştirilen ve birden fazla karar ağacının birleştirilmesiyle sınıflandırma başarısı yükseltmeyi amaçlayan bir makine öğrenmesi algoritmasıdır.,SİSTEM MİMARİSİ,background
"Bilişim teknolojisinin etkin kullanımı ile ilgili yapılan araştırmalarda, sistem uyarlandıktan üç yıl sonra projenin durdurulması ya da beklenen getirilerin çok altında getiri getirmesi şeklinde ifade edilebilecek başarısızlıkların %60 oranında olduğu belirtilmektedir (Hochstrasser, 1993) .",Giriş,background
"İkinci neden ise; günümüzün karar verme süreçlerinde, yeni yapılacak BT yatırımlarını değerlendirmede uygun olmayan muhasebe tabanlı yöntemlerin kullanılmasıdır (Hochstrasser, 1993) .",Giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir (Hochstrasser ve Griffiths, 1990 .",Giriş,background
"Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir (Hochstrasser ve , Wilson, 1989) .",Giriş,background
"Bilişim teknolojisi, işletmelerde karar alan yöneticilere gerekli bilgiyi sağlamak suretiyle işletme süreçlerinin işleyişini sağlayan teknoloji uygulamalarıdır (Daniels, 1994) .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir (Hallikainen vd., 1998 .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir , Renkema ve Berghout, 1997) .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır (Lubbe, 1998) .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"İşletmeler bilişim sistemlerinden elde edebilecekleri en yüksek performansa ulaşmak istiyorlarsa, hangi uygulamanın işletme performansına en fazla katkıyı yapacağının değerlendirmesini muhakkak yapmak zorundadırlar (Ragowsky vd., 2000) .",Bilişim teknolojisi yatırımlarının değerlendirilmesi,background
