id,citation_context,section,citation_intent
29741,"COCOMONASA2 veri setinden maliyete etkisi olmayan 7 tane öz nitelik çıkarıldığında çok daha iyi performans değerleri elde edilmiştir. <CITE> çalışmasında, yazılım projelerinin maliyet tahmini için yeni bir ölçüt kümesi sunmuştur.",sonuç,support
49356,"Castanho <CITE> yapmış olduğu tez çalışmasında, LTE ağında özellikle gelişmiş Çoklu Ortam Yayın Çoklu Yayın Hizmetleri (eMBMS - evolved Multimedia Broadcast Multicast Service) üzerinden video iletimlerinin optimizasyonunu ve analizini gerçekleştirmiştir.",literatür araştırması,background
35479,Eğer böyle bir şey isteniyor ise Elastic File System (EFS) ile mümkün olabilecektir <CITE> .,giriş,background
30036,İnsan hareketlerinin analizini farklı uygulamalarla veren başka birçok çalışma vardır <CITE> .,giriş,background
30253,GAN bölgesinde TBA analizi sonucuna göre görülen pozitif sinyalli yüklemeler Muson alçağının etkisini göstermektedir <CITE> (Asya yaz Muson alçağının sirkülasyon tabanlı etkisi).,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
31870,"Mikroservis temelli uygulamalarda servis iletişimleri, REST API  , GraphQL  , ve gRPC <CITE> gibi günümüzün yaygın iletişim protokolleri ile sağlanabilmektedir.",giriş,background
30391,Ortalama olarak bir ürünün toplam maliyetinin %20'si kadarını ulaştırma maliyetleri oluşturmaktadır <CITE> .,giriş,background
40031,"Web kullanım madenciliği, web madenciliği konusunda önemli ve hızla gelişen; birçok araştırmanın yapıldığı bir alandır <CITE> .",literatür incelemesi,background
40654,Örtü nesnesi içine veri gömüldükten sonra elde edilen yeni taşıyıcı nesne ise stego nesnesi (örtülü nesne) olarak adlandırılmaktadır <CITE> .,giriş,background
29216,"Çalışmalarınd a, yalnızca başlangıçta kaygısı olmayan kadınlar üzerinde kimyasal tedavi ve bilişsel bozukluk arasındaki ilişikinin istatistiksel olarak önemli olduğunu ortaya koymuşlardır <CITE> .",önceki çalişmalar,background
35730,"Diğer bir makalede, dijital bilgi ekonomisinde işletmeden işletmeye (B2B) kendi kendini yönetme konusu araştırılmıştır <CITE> .",ilgili çalışmalar,background
32391,Sağlık hizmetlerinde yapay zekâ uygulamaları tüm alt dallarda kullanılmaktadır <CITE> .,sonuç ve öneriler,background
38275,"Dolayısıyla burada üretilen içerikler ve paylaşılan görüşler, işletmelerin tutmuş oldukları büyük verilere eklenerek işletmelerin karar verme süreçlerine katılmaya başlanmıştır <CITE> .",giriş,background
30150,Türkçe için önerilen morfolojik analiz sistemlerinin başında PC-Kimmo   adı verilen iki katmanlı dil analiz modelinin önerdiği sonlu durum kuralları ile tanımlanmış iki katmanlı sistemdir <CITE> .,konuya ilişkin önceki çalişmalar,background
44264,"<CITE> referanslı çalışmada naive bayes algoritmasının yapılan çalışmaya göre doğruluk, kesinlik ve duyarlılık metriklerinde iyi sonuçların elde edildiği gözlemlenmiştir.",deneysel sonuçlar,differ
29257,"Cavallone ve arkadaşları çalışmalarında, özel ve kamu sektörü kuruluşlarının değer beklentilerini ve bu kuruluşların ortak değer yaratımındaki potansiyel rollerini araştırmıştır <CITE> .",ilgili çalişmalar,background
49391,"İnce çalışmasında <CITE>, Veri Madenciliği teknikleri kullanılarak Fırat Üniversitesi Teknik Eğitim Fakültesi Bilgisayar Eğitimi bölümü öğrencilerinin notları kullanılarak öğrenci başarılarının analizi yapılmıştır.",giriş,background
34902,"Anomali tespit teknikleri en yaygın olarak, kötü niyetli girişimlerin/işlemlerin çoğu itibari vakadan farklı olduğu dolandırıcılığı tespit etmek için kullanılır. Anomaliler farklı şekillerde ortaya çıkabilir. Genel olarak, üç farklı anomali türü vardır <CITE> .",yöntem,background
31219,"Oyun programlama da geliştiren ekip hem bu değişiklikler ile mücadele ederken, hem de oyunda eğlence faktörünü arttırmaya çalışır <CITE> .",giriş,background
48999,"TBMCS başlangıçtaki geniş amaçlı sunucu-istemci uygulaması halinden, daha gelişmiş internet tabanlı ticari bir şirket haline gelmiştir <CITE> .",benzer çalışmalar,background
42734,"Literatür taraması kısmında ele alınan yabancı sermaye piyasaları için gerçekleştirilen çalışmalarda ( <CITE> ), teknik indikatörlerin trend tahmininde kullanılabilecek etkili özellikler arasında olduğu bildirilmiştir.",değerlendirme ve sonuç,support
49285,"Özcan ve <CITE> tarafından 1292 yatırımcı ile telefonla anket yöntemiyle gerçekleştirilen çalışmada ise katılımcılara halka açık şirketler ve hisse senetleri ile ilgili önemli bilgiler içeren dokümanlar ile mali tabloları inceleyip incelemedikleri, inceleyenlere de dokümanları anlamakta zorluk çekip çekmedikleri sorulmuştur. ",literatür araştirmasi,background
34891,Görüntü işleme uygulamaları başlangıçta askeri ve güvenlik amacıyla kullanılmakta iken günümüzde sürdürülebilir birçok meslek alanında kendine yer bulmaktadır <CITE> .,giriş,background
49123,"Ayrıca EHO, insansız hava aracı yol planlaması  , çizelgeleme <CITE> , yük frekansı kontrolü   gibi problemlerin çözümünde kullanılmıştır.",giriş,background
30406,"Yol uzunluğuyla ters orantılı olarak feromon artışı ise, iyi çözümlerin öneminin arttırılmasını temin eder <CITE> .",karıncaların geçiş yapmış oldukları,background
34862,Bu sistemlerde güç tüketimini azaltmanın iki ana yolu vardır: işlemcinin yavaşlama faktörlerine dayalı dinamik voltaj ve frekans ölçeklendirmesi (DVFS) ve dinamik güç yönetimi (DPM)dir <CITE> .,giriş,background
32567,K-ortalamalar kümeleme yöntemi adımları aşağıdaki gibidir <CITE>:,materyal ve metot,background
34807,"Bir diğer araştırmada, sosyal medya uygulamalarında kullanıcı yorumlarının sınıflandırılmasını sağlamak üzere Bayes algoritmasına dayanan bir mobil uygulama çalışması gerçekleştirilmiştir ve çalışma sonucunda %88 sınıflandırma başarımına ulaşılmıştır <CITE> .",giriş,background
48584,Bu sorunları adaptif bir kuyruk sistemi ile kaynakları paylaştırarak çözüm sağlamıştır <CITE> .,ilgili çalişma,background
29328,"Daha yakın zamanlarda, geleneksel algoritmalardaki sınırlamalar ve hesaplamalı işlem gücündeki artış, araştırmaları kan hücresi sınıflandırması için destek vektör makineleri <CITE> , bayes sınıflandırıcıları   ve rasgele orman   gibi makine öğrenimi yöntemleri geliştirmeye yöneltti.",giriş,background
49080,"Laptev ve arkadaşları tarafından geliştirilen yöntemde, yol ağı önce kabaca bulunur, ardından gerçek yol ağının elde edilmesi amacıyla şerit yılan (ribbon snake) modeli uygulanır <CITE> .",giriş,background
30057,Arisumi <CITE> insansı robotlar için dinamik kaldırma hareketi için bir analiz vermiş ve bunun için iki boyutlu modelleme kullanmıştır.,giriş,background
41729,2018 yılında tüm dünyada tespit edilen 18.1 milyon kanser vakası içerisinde %11.6 oranla akciğer kanserinden sonra ikinci sırada yer almaktadır <CITE> .,giriş,background
29221,"Lukong, tüm dünyada ciddi bir sağlık sorunu olan bu hastalığın erken tanısı, tedavisi ve önlenmesi için daha fazla hedefin karakterize edildiği ve son derece yenilikçi yaklaşımların geliştirildiği daha özel tedavileri içeren çalışma üzerine yoğunlaşmışladır <CITE> .",önceki çalişmalar,background
32221,Ancak çalışma <CITE>'in önerilen MD gibi HL7 desteği bulunmamaktadır.,değerlendirme,differ
31033,Çalışmanın başarısı literatürdeki   çalışmalarla kıyaslandığında çok yakın   veya daha yüksek<CITE> başarı gösterdiği görülmektedir.,sonuç,support
29698,"SVM algoritmasındaki NuSVR modeli, maliyet(cost), kernel katsayısı(gamma), önbellek boyutu(cache size) ve nu(v) parametrelerini kullanarak tahmin edilmesi istenen çıktıların bağımsız bir örnek çiftler kümesi üzerinde öngörülmesini sağlamaktadır <CITE> .",yöntemler,background
35088,"Önerilen yaklaşım, belirli bir alan içerisinde yer alan farklı araştırma makalelerine uygulanarak bilgi erişim kalitesi artırılmaya çalışılmıştır <CITE> .",bilgi erişim merkezleri ve uygulamalar,background
49525,DVM çekirdek fonksiyonlarının performanslarını kıyaslamış ve farklı büyüklükteki farklı veri setlerinde en yüksek doğruluk oranlarını Radyal Bazlı Fonksiyon (RBF) ile elde etmiştir <CITE>. ,materyal ve metot,basis
29517,"152 katmana kadar derinlikteki artık(residual) ağlar, düşük karmaşıklıkla ImageNet'te yüksek doğruluk elde etmiş ve çeşitli yarışmalarda birincilik kazanmıştır <CITE> .",ilgili çalişmalar,background
29692,"Diğer yandan, aylık vadeli işlemlerin sonlarına denk gelen tarihlerde, piyasalardaki kriptopara hacmini düşürmeye yönelik manipülasyonlar gözlemlenmiştir <CITE> .",yöntemler,background
32979,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA <CITE> , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
41739,Ravdin ve Clark düşük ve yüksek risk taşıyan göğüs kanseri hastalarının tespitine yönelik bir yapay sinir ağı modeli ortaya koymuşlardır <CITE> .,giriş,background
29696,"SVC yapısı, kullanıcı tarafından belirlenen etiketler(label) yardımıyla sistemin doğru şekilde bir öğrenme performansı göstermesini ve sistemden çıkan sonuçların doğruluğunu onaylamayı sağlayan güdümlü bir öğrenme mekanizmasıdır <CITE> .",yöntemler,background
29218,"Pudkasam ve ark, egzersiz programlarının meme kanserini iyileştiren yağ(adipozite) ve immünolojik belirteçler üzerindeki bilinen etkilerini araştırmışlardır <CITE> .",önceki çalişmalar,background
30147,Bunun haricinde Türkçe için önerilen kök bulma algoritmalarından bir başkası Resha'dır <CITE> .,konuya ilişkin önceki çalişmalar,background
29579,"Geçtiğimiz senelerde Estonya, Litvanya, Gürcistan, Burma, Kırgızistan, Güney Kore ve İran'da yaşanan siber saldırılar göz önüne alındığında küresel olarak hazırlık yapılması gerekliliği ortadadır <CITE>.",giriş ve teorik çerçeve,background
38274,"Hatta normal hayatlarında gerçek duygu ve düşüncelerini paylaşamayan kişilerin, sosyal medya üzerinden kendilerini rahatça ifade edebilmeleri, sosyal medya ve diğer ortamları, bireylerin düşünce, tutum ve davranışlarının ölçülmesinde daha gerçekçi sonuçlar verebilecek bir veri kaynağına dönüştürmüştür <CITE> .",giriş,background
49078,"Uluslararası çok ortaklı bir Ar-Ge projesi olan INSIST projesinde, geleceğin akılı şehirlerine yönelik, entegre veri ve servis platformunun oluşturulması, çeşitli kullanım senaryoları doğrultusunda algoritma, servis ve uygulamaların geliştirilmesi hedeflenmektedir <CITE> .",giriş,background
35332,İstatistiğin tarihine bakıldığında 16-17. yüzyıllara kadar dayanan çalışmalar olduğu görülmektedir <CITE>.,kavramlar,background
49563,"Önerilen KÇ3B-ESA modeli DVM , 2B-ESA, 3B-ESA <CITE> ve M3B-ESA gibi diğer yöntemlerle karşılaştırılmıştır.",sınıflandırma sonuçları,support
36589,Bu sebeple bilgi sistemleri hem iç tehditlere karşı hem de dışarıdan gelebilecek olası kötücül amaçlı tehditlere karşı korunmak zorundadır<CITE> .,giriş,background
49534,Deneysel çalışmada kullanılan veri kümesi NCBI veri tabanından elde edilmiştir <CITE>.,materyal ve metot,basis
29273, Rastgele Orman: Rastgele Orman Leo Breiman <CITE> tarafından geliştirilen ve birden fazla karar ağacının birleştirilmesiyle sınıflandırma başarısı yükseltmeyi amaçlayan bir makine öğrenmesi algoritmasıdır.,sistem mimarisi,background
48955,"Kestirim denklemi, literatürdeki önceki değerler tarafından kabul edilebilir bir doğruluk eşiği olarak desteklenen   Pred(0,25)=0,82 ve Pred(0,30)=0,86 oranında doğru tahminler sağlamıştır <CITE> .",deneysel çalışmalar,support
32356,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
45230,"RMSProp, AdaGrad, Adam ve AdaDelta'nın SGD'nin bir uzantısı olduğu söylenebilir <CITE> .",araçlar ve yöntem,background
34895,"Her histogram için, model özelliği Mj ve görüntü özelliği I arasındaki eşleşme derecesi Dj şu şekilde hesaplanır <CITE> .",materyal ve metot,basis
32248,"Bilgisayarların icadı, verilerin dağıtımı yoluyla kullanımına yol açan etkisiyle beraber bilgi ve iletişim teknolojisinin uygulanması, Toplum 4.0 bilgi toplumunun ortaya çıkmasına neden olmuştur <CITE> .",sağlikta toplum,background
49186,Bu uygulamalarda kabul edilebilir servis kalitesine (Quality of Service-QoS ) ulaşmak için yeterli derecede algılamanın sağlanması önemli bir gereksinimdir <CITE> .,giriş,background
32371,"Bireylerin postür değerlendirmesi eklem hareket açıklığı ölçümü, fiziksel aktivite takip ve eğitimi, egzersiz, aktivite yapmasını sağlayan uygulamalar bulunmaktadır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29179,"Karar ağaçları, değinilen üstün özelliklerine karşın, birden fazla öznitelik içeren çıktıları olanaklı kılmamaları, kısmen değişken sonuçlar üretmeleri, test verisindeki küçük değişikliklere karşı bile duyarlı olmaları, nümerik veri setleri için karmaşık bir ağaç yapısı oluşturmaları gibi problemler ile karşı karşıya kalmaktadır <CITE> .",karar ağaci yöntemi,background
29414,"Bu nedenle, GS’den gelen bir veri kümesini en iyi şekilde temsil eden yaşam dağılımının hangisinin olduğunun belirlenmesi diğer önemli bir problem olarak ele alınabilir. <CITE> çalışmasında GS ile uyumlu olduğu, yani GS'nin bir model olarak kullanılabildiği bilinen on veri kümesinin hangi dağılım ile en iyi şekilde temsil edileceğini araştırmak amacıyla olabilirlik oranına dayalı T-istatistiğini kullanmışlar ve GS için ilk olay zamanının dağılımını bu kritere göre belirlemişlerdir.",giriş,background
29963,"Ayrıca önceki metodlardan farklılık olarak, geliştiriciye olan güven ve metoda değil, sonuca odaklılık görülmektedir. <CITE>",art alan ve ilgili çalışmalar,background
30239,"Kullanılan veriden kural çıkarmak; model tanımlama, veri analizi veya verinin yapısını araştırmak olarak tanımlanabilir <CITE> .",giriş,background
35100,"NoSQL""in SQL""i reddetmediği, yanı sıra ilişkisel veritabanlarının teknik limitlerini de dengelediği kabul edilir <CITE> .",nosql mimarisi,background
29673,Veri miktarının artması ve ekran kartlarının (GPU) işlem gücünün artması<CITE> ile 2000'li yılların ikinci yarısından itibaren derin öğrenme en çok talep gören yöntemlerden biri haline gelmiştir.,giriş,background
